Employee ID,First Name,Last Name,Email,Phone Number,Job Title,Department,Location,Manager Email,Gender,Nationality,Birth Date,Hire Date,Status,Is Admin
1035,Michelle,Baker,baker.michelle@canva.com,,HR Coordinator,Human Resources,New York,ramirez.matthew@canva.com,Female,USA,1989-10-26,2015-06-10,Active,No
1036,Sandra,King,king.sandra@canva.com,,HR Coordinator,Human Resources,New York,ramirez.matthew@canva.com,Male,USA,1997-06-16,2020-10-24,Active,No
1037,Sarah,Robinson,robinson.sarah@canva.com,,HR Coordinator,Human Resources,New York,ramirez.matthew@canva.com,Female,USA,1985-12-09,2022-11-21,Active,No
1038,Kimberly,Davis,davis.kimberly@canva.com,,HR Coordinator,Human Resources,New York,ramirez.matthew@canva.com,Male,USA,1996-08-03,2019-08-09,Active,No
1039,Thomas,Lewis,lewis.thomas@canva.com,,HR Coordinator,Human Resources,New York,ramirez.matthew@canva.com,Male,USA,1995-05-06,2021-10-03,Active,No
1040,Kevin,Rodriguez,rodriguez.kevin@canva.com,,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,1994-07-18,2022-11-13,Active,No
1041,James,Carter,carter.james@canva.com,,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,1996-02-17,2021-01-04,Active,No
1042,Lisa,Wright,wright.lisa@canva.com,,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,1998-12-10,2020-08-13,Active,No
1043,Michelle,Harris,harris.michelle@canva.com,,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,1998-06-10,2021-05-03,Active,No
1044,Brian,Nelson,nelson.brian@canva.com,,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,1992-04-17,2015-07-07,Active,No
1045,Mary,Ramirez,ramirez.mary@canva.com,,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,1995-08-04,2020-10-19,Active,No
1046,Melissa,Martinez,martinez.melissa@canva.com,,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,1998-04-15,2020-01-13,Active,No
1047,Barbara,Miller,miller.barbara@canva.com,,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,1997-12-28,2019-12-22,Active,No
1048,Lisa,Harris,harris.lisa@canva.com,,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,1996-12-22,2024-01-13,Active,No
1049,Susan,Wright,wright.susan@canva.com,,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,1996-03-13,2018-12-01,Active,No
1050,Daniel,Lee,lee.daniel@canva.com,,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,1981-01-14,2016-07-15,Active,No
1051,James,Torres,torres.james@canva.com,,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,1983-07-28,2023-11-04,Active,No
1052,James,Johnson,johnson.james@canva.com,,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,1980-12-19,2022-08-17,Active,No
1053,Elizabeth,Martin,martin.elizabeth@canva.com,,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,1989-11-07,2022-01-10,Active,No
1054,Carol,Lee,lee.carol@canva.com,,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,1987-03-24,2020-12-04,Active,No
1055,Sarah,Martin,martin.sarah@canva.com,,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,1992-10-24,2021-07-20,Active,No
1056,Joshua,Gonzalez,gonzalez.joshua@canva.com,,HR Specialist,Human Resources,Tokyo,perez.barbara@canva.com,Male,Japan,1992-07-08,2023-02-18,Active,No
1057,Richard,Williams,williams.richard@canva.com,,HR Specialist,Human Resources,Tokyo,perez.barbara@canva.com,Male,Japan,1996-12-18,2022-03-24,Active,No
1058,Dorothy,White,white.dorothy@canva.com,,HR Specialist,Human Resources,Tokyo,perez.barbara@canva.com,Male,Japan,1997-08-25,2019-07-17,Active,No
1059,Donald,Flores,flores.donald@canva.com,,HR Specialist,Human Resources,Tokyo,perez.barbara@canva.com,Male,Japan,1994-04-06,2019-08-02,Active,No
1060,Sarah,Rivera,rivera.sarah@canva.com,,HR Specialist,Human Resources,Tokyo,perez.barbara@canva.com,Male,Japan,1994-07-04,2021-11-04,Active,No
1061,Sarah,Johnson,johnson.sarah@canva.com,,HR Specialist,Human Resources,Tokyo,perez.barbara@canva.com,Female,Japan,2001-06-09,2024-10-22,Active,No
1062,Daniel,Mitchell,mitchell.daniel@canva.com,,HR Coordinator,Human Resources,Tokyo,perez.barbara@canva.com,Male,Japan,1996-10-03,2021-07-19,Active,No
1063,Dorothy,Nelson,nelson.dorothy@canva.com,,HR Coordinator,Human Resources,Tokyo,perez.barbara@canva.com,Female,Japan,2000-07-24,2022-12-20,Active,No
1064,Barbara,Williams,williams.barbara@canva.com,,HR Coordinator,Human Resources,Tokyo,perez.barbara@canva.com,Male,Japan,1991-12-16,2017-02-23,Active,No
1065,Sarah,Wilson,wilson.sarah@canva.com,,HR Coordinator,Human Resources,Tokyo,perez.barbara@canva.com,Female,Japan,1981-05-07,2013-08-28,Active,No
1066,Sandra,Green,green.sandra@canva.com,,HR Coordinator,Human Resources,Tokyo,perez.barbara@canva.com,Male,Japan,1980-03-16,2022-10-16,Active,No
1067,Michelle,Allen,allen.michelle@canva.com,,Vice President of Finance,Finance,New York,lee.thomas@canva.com,Female,USA,1995-06-09,2020-09-10,Active,No
1068,Steven,Smith,smith.steven@canva.com,,Finance Director - Dubai,Finance,Dubai,lee.thomas@canva.com,Male,UAE,1982-02-02,2023-11-24,Active,No
1069,George,Thompson,thompson.george@canva.com,,Finance Director - Tokyo,Finance,Tokyo,lee.thomas@canva.com,Female,Japan,1979-08-11,2021-04-22,Active,No
1070,Joseph,Nelson,nelson.joseph@canva.com,,Finance Director - North America,Finance,New York,allen.michelle@canva.com,Male,USA,1980-12-06,2014-10-14,Active,No
1071,Carol,Johnson,johnson.carol@canva.com,,Finance Manager,Finance,New York,nelson.joseph@canva.com,Male,USA,1983-10-24,2024-04-12,Active,No
1072,Charles,Garcia,garcia.charles@canva.com,,Finance Manager,Finance,New York,nelson.joseph@canva.com,Male,USA,1989-05-23,2012-09-10,Active,No
1073,Anthony,Rivera,rivera.anthony@canva.com,,Finance Manager,Finance,New York,nelson.joseph@canva.com,Female,USA,1988-07-23,2023-11-15,Active,No
1074,Donald,Perez,perez.donald@canva.com,,Finance Manager,Finance,New York,nelson.joseph@canva.com,Female,USA,1980-01-12,2012-07-18,Active,No
1075,Karen,Adams,adams.karen@canva.com,,Finance Manager,Finance,New York,nelson.joseph@canva.com,Female,USA,1987-10-12,2023-09-08,Active,No
1076,Daniel,Carter,carter.daniel@canva.com,,Finance Manager,Finance,New York,nelson.joseph@canva.com,Female,USA,1992-06-05,2024-04-05,Active,No
1077,Mark,Clark,clark.mark@canva.com,,Senior Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,1991-11-26,2022-05-02,Active,No
1078,Daniel,Lopez,lopez.daniel@canva.com,,Senior Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,1990-01-06,2016-06-25,Active,No
1079,Jennifer,Flores,flores.jennifer@canva.com,,Senior Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1990-11-07,2021-09-19,Active,No
1080,Amanda,Wright,wright.amanda@canva.com,,Senior Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1987-11-23,2021-05-13,Active,No
1081,Thomas,Adams,adams.thomas@canva.com,,Senior Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1991-11-20,2019-11-12,Active,No
1082,Susan,Thompson,thompson.susan@canva.com,,Senior Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1990-08-14,2017-01-26,Active,No
1083,Kimberly,Baker,baker.kimberly@canva.com,,Senior Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,1996-09-02,2021-04-13,Active,No
1084,Emily,Lopez,lopez.emily@canva.com,,Senior Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1986-02-05,2023-06-04,Active,No
1085,Richard,Clark,clark.richard@canva.com,,Senior Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1989-05-26,2012-10-16,Active,No
1086,Margaret,Nguyen,nguyen.margaret@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1984-09-21,2019-01-03,Active,No
1087,Joseph,Carter,carter.joseph@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1991-05-25,2013-03-26,Active,No
1088,Joshua,Scott,scott.joshua@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1998-02-27,2023-03-22,Active,No
1089,Donald,Thompson,thompson.donald@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,1996-05-14,2020-02-16,Active,No
1090,Betty,Scott,scott.betty@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,1991-04-21,2013-09-27,Active,No
1091,Edward,Baker,baker.edward@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1991-09-17,2023-09-25,Active,No
1092,Elizabeth,Adams,adams.elizabeth@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,1992-02-24,2018-08-11,Active,No
1093,Amanda,Nelson,nelson.amanda@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,1995-11-13,2017-11-12,Active,No
1094,Steven,Allen,allen.steven@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1992-03-11,2015-05-07,Active,No
1095,Mary,Brown,brown.mary@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,1987-03-28,2019-06-22,Active,No
1096,Charles,Nelson,nelson.charles@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1996-05-08,2021-08-07,Active,No
1097,Richard,Gonzalez,gonzalez.richard@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,2001-04-04,2023-01-23,Active,No
1098,Christopher,Scott,scott.christopher@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,1997-10-04,2021-06-06,Active,No
1099,Michael,King,king.michael@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,2000-10-14,2023-06-28,Active,No
1100,Andrew,Anderson,anderson.andrew@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1982-03-25,2020-04-07,Active,No
1101,Sarah,Nelson,nelson.sarah@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Male,USA,1991-07-18,2015-12-26,Active,No
1102,David,Lewis,lewis.david@canva.com,,Accountant,Finance,New York,nelson.joseph@canva.com,Female,USA,1992-09-17,2024-03-08,Active,No
1103,Daniel,Davis,davis.daniel@canva.com,,Finance Manager,Finance,Dubai,smith.steven@canva.com,Male,UAE,1982-12-21,2019-07-22,Active,No
1104,Donald,Moore,moore.donald@canva.com,,Finance Manager,Finance,Dubai,smith.steven@canva.com,Female,UAE,1988-08-20,2022-09-13,Active,No
1105,Amanda,Smith,smith.amanda@canva.com,,Finance Manager,Finance,Dubai,smith.steven@canva.com,Male,UAE,1983-08-18,2022-03-14,Active,No
1106,Patricia,Johnson,johnson.patricia@canva.com,,Senior Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,1994-03-12,2019-06-17,Active,No
1107,Christopher,Thomas,thomas.christopher@canva.com,,Senior Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,1997-11-01,2023-12-27,Active,No
1108,Mary,Hernandez,hernandez.mary@canva.com,,Senior Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,1996-04-11,2022-12-03,Active,No
1109,Jessica,Thompson,thompson.jessica@canva.com,,Senior Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,1997-10-22,2023-08-25,Active,No
1110,David,Mitchell,mitchell.david@canva.com,,Senior Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,1991-05-26,2015-12-06,Active,No
1111,Mark,Green,green.mark@canva.com,,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,1987-07-15,2014-01-08,Active,No
1112,William,Hall,hall.william@canva.com,,Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,1990-11-14,2021-10-01,Active,No
1113,Sarah,Baker,baker.sarah@canva.com,,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,1993-06-15,2017-07-08,Active,No
1114,Brian,Martinez,martinez.brian@canva.com,,Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,1987-09-05,2018-04-12,Active,No
1115,Karen,Davis,davis.karen@canva.com,,Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,1985-05-28,2016-08-03,Active,No
1116,Robert,Perez,perez.robert@canva.com,,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,1997-12-05,2024-03-11,Active,No
1117,George,Anderson,anderson.george@canva.com,,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,2001-10-26,2024-06-22,Active,No
1118,Sandra,Perez,perez.sandra@canva.com,,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,1996-03-16,2018-08-15,Active,No
1119,Jennifer,Garcia,garcia.jennifer@canva.com,,Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,1980-09-07,2024-01-13,Active,No
1120,David,Ramirez,ramirez.david@canva.com,,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,1983-07-19,2016-07-04,Active,No
1121,George,Clark,clark.george@canva.com,,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,1994-06-12,2019-06-16,Active,No
1122,Charles,Williams,williams.charles@canva.com,,Finance Manager,Finance,Tokyo,thompson.george@canva.com,Male,Japan,1990-01-10,2024-12-08,Active,No
1123,Margaret,White,white.margaret@canva.com,,Finance Manager,Finance,Tokyo,thompson.george@canva.com,Female,Japan,1986-02-18,2014-07-13,Active,No
1124,William,Gonzalez,gonzalez.william@canva.com,,Senior Accountant,Finance,Tokyo,thompson.george@canva.com,Male,Japan,1990-07-07,2016-06-09,Active,No
1125,Brian,Jones,jones.brian@canva.com,,Senior Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,1990-11-17,2021-02-23,Active,No
1126,Dorothy,Roberts,roberts.dorothy@canva.com,,Senior Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,1997-07-20,2024-03-04,Active,No
1127,Nancy,Gonzalez,gonzalez.nancy@canva.com,,Senior Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,1985-01-16,2016-01-14,Active,No
1128,Matthew,Lee,lee.matthew@canva.com,,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,1981-12-25,2017-05-08,Active,No
1129,Nancy,Scott,scott.nancy@canva.com,,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,1985-03-27,2016-01-05,Active,No
1130,Richard,Nguyen,nguyen.richard@canva.com,,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,1982-07-24,2022-07-21,Active,No
1131,Melissa,Davis,davis.melissa@canva.com,,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,1993-01-09,2023-08-25,Active,No
1132,Karen,White,white.karen@canva.com,,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,1995-07-17,2017-04-23,Active,No
1133,Daniel,Brown,brown.daniel@canva.com,,Accountant,Finance,Tokyo,thompson.george@canva.com,Male,Japan,1981-02-10,2011-02-04,Active,No
1134,Michael,Hernandez,hernandez.michael@canva.com,,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,1998-06-12,2021-08-18,Active,No
1135,Robert,Smith,smith.robert@canva.com,,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,2000-03-14,2022-05-22,Active,No
1136,Sandra,Smith,smith.sandra@canva.com,,Vice President of Marketing,Marketing,New York,williams.deborah@canva.com,Male,USA,1988-04-02,2014-07-07,Active,No
1137,Kenneth,Mitchell,mitchell.kenneth@canva.com,,Marketing Director - Dubai,Marketing,Dubai,williams.deborah@canva.com,Male,UAE,1988-04-17,2018-10-24,Active,No
1138,Anthony,Johnson,johnson.anthony@canva.com,,Marketing Director - Tokyo,Marketing,Tokyo,williams.deborah@canva.com,Female,Japan,1990-07-07,2016-03-01,Active,No
1139,Mark,Hill,hill.mark@canva.com,,Marketing Director - North America,Marketing,New York,smith.sandra@canva.com,Female,USA,1980-03-09,2019-10-17,Active,No
1140,Robert,Brown,brown.robert@canva.com,,Marketing Manager,Marketing,New York,hill.mark@canva.com,Female,USA,1988-04-15,2023-10-26,Active,No
1141,Mark,Hall,hall.mark@canva.com,,Marketing Manager,Marketing,New York,hill.mark@canva.com,Male,USA,1987-08-18,2019-03-09,Active,No
1142,Patricia,Williams,williams.patricia@canva.com,,Marketing Manager,Marketing,New York,hill.mark@canva.com,Female,USA,1986-08-09,2022-09-24,Active,No
1143,Edward,Flores,flores.edward@canva.com,,Marketing Manager,Marketing,New York,hill.mark@canva.com,Male,USA,1987-01-27,2014-03-15,Active,No
1144,Jessica,Baker,baker.jessica@canva.com,,Marketing Manager,Marketing,New York,hill.mark@canva.com,Female,USA,1995-01-24,2022-11-09,Active,No
1145,Barbara,Anderson,anderson.barbara@canva.com,,Marketing Manager,Marketing,New York,hill.mark@canva.com,Female,USA,1987-02-20,2013-01-18,Active,No
1146,Linda,Taylor,taylor.linda@canva.com,,Marketing Manager,Marketing,New York,hill.mark@canva.com,Female,USA,1993-01-06,2020-01-05,Active,No
1147,Steven,Mitchell,mitchell.steven@canva.com,,Marketing Manager,Marketing,New York,hill.mark@canva.com,Female,USA,1992-07-25,2015-03-28,Active,No
1148,William,Lopez,lopez.william@canva.com,,Marketing Manager,Marketing,New York,hill.mark@canva.com,Male,USA,1981-01-06,2021-09-03,Active,No
1149,Kevin,Perez,perez.kevin@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1987-07-23,2014-09-26,Active,No
1150,Michelle,Anderson,anderson.michelle@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1992-05-02,2017-10-24,Active,No
1151,Sarah,Hill,hill.sarah@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1996-03-14,2024-04-19,Active,No
1152,Melissa,Mitchell,mitchell.melissa@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1987-07-22,2019-04-12,Active,No
1153,Amanda,Taylor,taylor.amanda@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1997-06-03,2023-06-22,Active,No
1154,Joseph,Hernandez,hernandez.joseph@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1992-02-09,2023-12-05,Active,No
1155,Daniel,Rodriguez,rodriguez.daniel@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1996-08-13,2024-11-25,Active,No
1156,Nancy,Clark,clark.nancy@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1985-05-13,2017-04-11,Active,No
1157,Ashley,Perez,perez.ashley@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1989-12-23,2013-07-10,Active,No
1158,David,Sanchez,sanchez.david@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1988-03-22,2016-01-14,Active,No
1159,Jessica,Anderson,anderson.jessica@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1996-02-08,2020-02-10,Active,No
1160,Donna,Gonzalez,gonzalez.donna@canva.com,,Senior Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1988-01-20,2023-02-28,Active,No
1161,Mark,Davis,davis.mark@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1990-12-05,2013-11-07,Active,No
1162,Ashley,Lee,lee.ashley@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1998-02-12,2020-01-04,Active,No
1163,Carol,Jones,jones.carol@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1998-11-27,2021-01-20,Active,No
1164,David,Thomas,thomas.david@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1999-05-22,2023-03-04,Active,No
1165,Donald,Clark,clark.donald@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1996-06-15,2021-05-26,Active,No
1166,Daniel,Jackson,jackson.daniel@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,2000-06-28,2024-02-23,Active,No
1167,Michael,Williams,williams.michael@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1997-12-22,2021-05-08,Active,No
1168,Elizabeth,Nelson,nelson.elizabeth@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,2001-12-24,2023-09-01,Active,No
1169,Mark,Harris,harris.mark@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1990-05-28,2016-01-23,Active,No
1170,John,Miller,miller.john@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1990-11-17,2020-10-02,Active,No
1171,James,Jones,jones.james@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1993-05-02,2023-09-01,Active,No
1172,Matthew,Williams,williams.matthew@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1990-06-03,2014-04-26,Active,No
1173,Joseph,Rodriguez,rodriguez.joseph@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Female,USA,1993-05-11,2015-02-08,Active,No
1174,Jessica,Taylor,taylor.jessica@canva.com,,Marketing Specialist,Marketing,New York,hill.mark@canva.com,Male,USA,1991-06-24,2020-07-09,Active,No
