Employee ID,First Name,Last Name,Email,Phone Number,Job Title,Department,Location,Manager Email,Gender,Nationality,Birth Date,Hire Date,Status,Is Admin
3012,Dorothy,Taylor,taylor.dorothy@canva.com,1-223-955-2327,Director Investor Relations,Officer,New York,ward.mark@canva.com,Female,American,20/08/1978,20/01/2022,active,FALSE
3013,Betty,Ruiz,ruiz.betty@canva.com,1-644-408-3736,Director Brand Strategy,Officer,New York,perry.brian@canva.com,Male,American,01/10/1995,27/08/2023,active,FALSE
3014,Thomas,Clark,clark.thomas@canva.com,1-555-779-7277,Director Creative,Officer,New York,perry.brian@canva.com,Male,American,10/03/1991,04/12/2019,active,FALSE
3015,Mark,Morales,morales.mark@canva.com,1-509-230-5087,Director Digital Experience,Officer,New York,perry.brian@canva.com,Male,American,11/01/1995,18/03/2023,active,FALSE
3016,Frank,Wood,wood.frank@canva.com,1-912-371-5526,Director Global Accounts,Officer,New York,phillips.michelle@canva.com,Male,American,01/05/1986,02/03/2019,active,FALSE
3017,Alexander,Roberts,roberts.alexander@canva.com,1-853-737-2866,Director Partnerships,Officer,New York,phillips.michelle@canva.com,Male,American,28/02/1984,06/10/2024,active,FALSE
3018,Sharon,Wilson,wilson.sharon@canva.com,1-859-371-9938,Director Commercial Operations,Officer,New York,phillips.michelle@canva.com,Female,American,14/05/1992,26/05/2024,active,FALSE
3019,Samantha,Morales,morales.samantha@canva.com,1-761-413-5406,Director Software Engineering,Officer,New York,sullivan.emily@canva.com,Male,American,06/01/1978,09/04/2023,active,FALSE
3020,Stephen,Hughes,hughes.stephen@canva.com,1-282-949-8742,Director Infrastructure,Officer,New York,sullivan.emily@canva.com,Male,American,07/07/1970,05/11/2021,active,FALSE
3021,Benjamin,Morris,morris.benjamin@canva.com,1-945-666-2386,Director Cybersecurity,Officer,New York,sullivan.emily@canva.com,Male,American,23/07/1996,20/05/2021,active,FALSE
3022,Emma,Campbell,campbell.emma@canva.com,1-473-576-8357,VP Human Resources - New York,Human resources,New York,cox.michael@canva.com,Male,American,13/08/1998,24/03/2021,active,FALSE
3023,Daniel,Morales,morales.daniel@canva.com,1-688-762-3144,Recruitment Manager - New York,Human resources,New York,campbell.emma@canva.com,Male,American,26/07/1999,23/10/2018,active,FALSE
3024,Angela,Morgan,morgan.angela@canva.com,1-328-820-3079,HR Specialist,Human resources,New York,morales.daniel@canva.com,Female,American,04/02/1981,07/12/2018,active,FALSE
3025,Helen,Miller,miller.helen@canva.com,1-817-610-1674,HR Specialist,Human resources,New York,morales.daniel@canva.com,Male,American,06/02/1973,05/03/2020,active,FALSE
3026,Brandon,Johnson,johnson.brandon@canva.com,1-831-367-6859,HR Specialist,Human resources,New York,morales.daniel@canva.com,Female,American,16/07/1974,27/04/2018,active,FALSE
3027,Patricia,Jenkins,jenkins.patricia@canva.com,1-715-932-8624,HR Specialist,Human resources,New York,morales.daniel@canva.com,Female,American,20/11/1972,22/10/2024,active,FALSE
3028,Helen,Young,young.helen@canva.com,1-280-987-7883,HR Specialist,Human resources,New York,morales.daniel@canva.com,Male,American,13/07/2001,07/12/2019,active,FALSE
3029,Raymond,Hernandez,hernandez.raymond@canva.com,1-467-647-9288,HR Specialist,Human resources,New York,morales.daniel@canva.com,Female,American,14/01/1998,25/12/2021,active,FALSE
3030,Janet,Nelson,nelson.janet@canva.com,1-725-661-4643,HR Specialist,Human resources,New York,morales.daniel@canva.com,Male,American,28/12/1997,27/08/2021,active,FALSE
3031,Gary,Phillips,phillips.gary@canva.com,1-252-462-1496,HR Specialist,Human resources,New York,morales.daniel@canva.com,Male,American,16/12/1993,28/05/2024,active,FALSE
3032,Donna,Kim,kim.donna@canva.com,1-602-729-6822,Compensation & Benefits Manager - New York,Human resources,New York,campbell.emma@canva.com,Male,American,24/07/1970,25/03/2021,active,FALSE
3033,Margaret,Diaz,diaz.margaret@canva.com,1-346-973-1442,HR Specialist,Human resources,New York,kim.donna@canva.com,Male,American,18/06/1973,08/03/2024,active,FALSE
3034,Catherine,Ortiz,ortiz.catherine@canva.com,1-604-725-7851,HR Specialist,Human resources,New York,kim.donna@canva.com,Male,American,06/08/1999,14/05/2021,active,FALSE
3035,Stephanie,Lewis,lewis.stephanie@canva.com,1-414-244-6979,HR Specialist,Human resources,New York,kim.donna@canva.com,Female,American,05/03/1976,08/01/2020,active,FALSE
3036,Christopher,Hughes,hughes.christopher@canva.com,1-914-647-5066,HR Specialist,Human resources,New York,kim.donna@canva.com,Male,American,18/10/1970,17/04/2020,active,FALSE
3037,Ruth,Miller,miller.ruth@canva.com,1-450-866-7461,HR Specialist,Human resources,New York,kim.donna@canva.com,Female,American,23/09/1985,09/07/2021,active,FALSE
3038,Linda,Allen,allen.linda@canva.com,1-533-414-2210,HR Specialist,Human resources,New York,kim.donna@canva.com,Female,American,14/01/1975,03/05/2019,active,FALSE
3039,Justin,Turner,turner.justin@canva.com,1-347-686-5754,HR Specialist,Human resources,New York,kim.donna@canva.com,Male,American,13/12/1974,07/08/2019,active,FALSE
3040,Kevin,Long,long.kevin@canva.com,1-471-835-4488,HR Specialist,Human resources,New York,kim.donna@canva.com,Female,American,23/04/1998,18/11/2022,active,FALSE
3041,Karen,Perry,perry.karen@canva.com,1-790-529-4059,Learning & Development Manager - New York,Human resources,New York,campbell.emma@canva.com,Male,American,09/09/1998,01/07/2023,active,FALSE
3042,Brian,King,king.brian@canva.com,1-694-879-5767,HR Specialist,Human resources,New York,perry.karen@canva.com,Female,American,09/04/1993,28/12/2023,active,FALSE
3043,Justin,Carter,carter.justin@canva.com,1-333-638-4199,HR Specialist,Human resources,New York,perry.karen@canva.com,Female,American,27/04/1971,05/06/2021,active,FALSE
3044,James,Jackson,jackson.james@canva.com,1-224-235-9318,HR Specialist,Human resources,New York,perry.karen@canva.com,Female,American,27/04/1997,15/06/2022,active,FALSE
3045,Ruth,Ross,ross.ruth@canva.com,1-677-615-8547,HR Specialist,Human resources,New York,perry.karen@canva.com,Female,American,13/06/1978,11/01/2020,active,FALSE
3046,Sandra,Mendoza,mendoza.sandra@canva.com,1-877-374-9101,HR Specialist,Human resources,New York,perry.karen@canva.com,Male,American,04/05/1991,15/10/2020,active,FALSE
3047,Emily,Hughes,hughes.emily@canva.com,1-276-345-3577,HR Specialist,Human resources,New York,perry.karen@canva.com,Female,American,23/08/1974,11/08/2020,active,FALSE
3048,Michael,Thompson,thompson.michael@canva.com,1-219-356-1070,HR Specialist,Human resources,New York,perry.karen@canva.com,Female,American,19/12/1976,09/02/2018,active,FALSE
3049,Kenneth,Hall,hall.kenneth@canva.com,1-980-328-3226,HR Specialist,Human resources,New York,perry.karen@canva.com,Female,American,17/04/1999,25/04/2023,active,FALSE
3050,Mark,Johnson,johnson.mark@canva.com,1-213-453-5874,HR Operations Manager - New York,Human resources,New York,campbell.emma@canva.com,Male,American,22/03/1987,26/09/2018,active,FALSE
3051,Jennifer,Davis,davis.jennifer@canva.com,1-391-794-9883,HR Specialist,Human resources,New York,johnson.mark@canva.com,Male,American,19/11/1995,23/04/2022,active,FALSE
3052,Carol,Morgan,morgan.carol@canva.com,1-264-379-6915,HR Specialist,Human resources,New York,johnson.mark@canva.com,Female,American,06/07/2001,23/02/2024,active,FALSE
3053,Mary,Carter,carter.mary@canva.com,1-227-754-1128,HR Specialist,Human resources,New York,johnson.mark@canva.com,Male,American,05/03/1987,15/03/2020,active,FALSE
3054,Samuel,Green,green.samuel@canva.com,1-723-266-5129,HR Specialist,Human resources,New York,johnson.mark@canva.com,Female,American,13/02/1971,21/12/2020,active,FALSE
3055,Susan,Chavez,chavez.susan@canva.com,1-814-531-8056,HR Specialist,Human resources,New York,johnson.mark@canva.com,Female,American,28/10/1977,26/01/2020,active,FALSE
3056,Rachel,Campbell,campbell.rachel@canva.com,1-812-820-3088,HR Specialist,Human resources,New York,johnson.mark@canva.com,Female,American,02/12/1980,26/10/2020,active,FALSE
3057,Raymond,Mitchell,mitchell.raymond@canva.com,1-240-580-4078,HR Specialist,Human resources,New York,johnson.mark@canva.com,Female,American,18/05/1979,02/02/2021,active,FALSE
3058,Donald,Flores,flores.donald@canva.com,1-714-662-1995,HR Specialist,Human resources,New York,johnson.mark@canva.com,Female,American,03/06/1973,12/07/2021,active,FALSE
3059,Dorothy,Lewis,lewis.dorothy@canva.com,1-843-393-7941,VP Sales - New York,Sales,New York,phillips.michelle@canva.com,Female,American,28/08/1972,17/10/2019,active,FALSE
3060,Ashley,Nelson,nelson.ashley@canva.com,1-543-551-5514,Sales Manager Enterprise - New York,Sales,New York,lewis.dorothy@canva.com,Female,American,19/10/1995,25/01/2021,active,FALSE
3061,Betty,Harris,harris.betty@canva.com,1-423-794-8308,Sales Representative,Sales,New York,nelson.ashley@canva.com,Female,American,25/04/1996,03/12/2018,active,FALSE
3062,Ruth,Williams,williams.ruth@canva.com,1-972-954-1264,Sales Representative,Sales,New York,nelson.ashley@canva.com,Male,American,08/04/1976,10/05/2023,active,FALSE
3063,William,Jones,jones.william@canva.com,1-830-667-1025,Sales Representative,Sales,New York,nelson.ashley@canva.com,Female,American,13/08/1975,10/11/2019,active,FALSE
3064,Jonathan,Foster,foster.jonathan@canva.com,1-367-550-6617,Sales Representative,Sales,New York,nelson.ashley@canva.com,Male,American,01/01/1975,09/07/2020,active,FALSE
3065,Jason,Ortiz,ortiz.jason@canva.com,1-496-527-7837,Sales Representative,Sales,New York,nelson.ashley@canva.com,Female,American,14/03/1974,26/05/2018,active,FALSE
3066,Patricia,Kim,kim.patricia@canva.com,1-911-263-4332,Sales Representative,Sales,New York,nelson.ashley@canva.com,Male,American,22/10/1986,20/02/2019,active,FALSE
3067,Donna,Wood,wood.donna@canva.com,1-215-706-1191,Sales Representative,Sales,New York,nelson.ashley@canva.com,Female,American,08/02/1991,16/06/2023,active,FALSE
3068,Elizabeth,Mendoza,mendoza.elizabeth@canva.com,1-906-627-4062,Sales Representative,Sales,New York,nelson.ashley@canva.com,Female,American,12/04/1974,19/03/2023,active,FALSE
3069,Laura,Thompson,thompson.laura@canva.com,1-795-396-4152,Sales Representative,Sales,New York,nelson.ashley@canva.com,Female,American,28/08/1999,20/07/2020,active,FALSE
3070,Katherine,Clark,clark.katherine@canva.com,1-795-497-2330,Sales Representative,Sales,New York,nelson.ashley@canva.com,Male,American,07/05/1993,24/10/2018,active,FALSE
3071,Jacob,James,james.jacob@canva.com,1-965-206-5720,Sales Representative,Sales,New York,nelson.ashley@canva.com,Male,American,13/02/1974,09/02/2018,active,FALSE
3072,Debra,Rivera,rivera.debra@canva.com,1-515-355-4792,Sales Representative,Sales,New York,nelson.ashley@canva.com,Female,American,07/09/1975,18/09/2019,active,FALSE
3073,Laura,Rodriguez,rodriguez.laura@canva.com,1-542-268-5485,Sales Manager SMB - New York,Sales,New York,lewis.dorothy@canva.com,Female,American,12/12/1986,02/07/2018,active,FALSE
3074,Karen,Parker,parker.karen@canva.com,1-241-992-3027,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Female,American,18/09/1982,06/06/2019,active,FALSE
3075,Joshua,Mendoza,mendoza.joshua@canva.com,1-386-984-2362,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Female,American,06/06/1986,10/06/2023,active,FALSE
3076,Nicole,Young,young.nicole@canva.com,1-774-562-8547,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Female,American,19/03/1997,12/02/2022,active,FALSE
3077,Cynthia,Stewart,stewart.cynthia@canva.com,1-633-275-6663,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Female,American,15/04/1990,06/02/2018,active,FALSE
3078,Christopher,Ward,ward.christopher@canva.com,1-828-350-3027,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Female,American,26/03/1999,11/12/2019,active,FALSE
3079,Pamela,Hill,hill.pamela@canva.com,1-386-814-6377,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Female,American,11/05/1970,23/02/2024,active,FALSE
3080,Rebecca,Kim,kim.rebecca@canva.com,1-358-509-1893,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Female,American,16/07/1980,17/11/2024,active,FALSE
3081,Jason,Garcia,garcia.jason@canva.com,1-684-466-3622,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Female,American,09/10/1986,18/03/2024,active,FALSE
3082,Ronald,Reed,reed.ronald@canva.com,1-444-621-3500,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Female,American,15/09/1996,25/01/2018,active,FALSE
3083,Ruth,White,white.ruth@canva.com,1-527-885-6799,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Female,American,13/04/1996,17/03/2023,active,FALSE
3084,Ronald,Perez,perez.ronald@canva.com,1-838-625-1891,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Male,American,03/02/1991,10/09/2023,active,FALSE
3085,Margaret,Sanders,sanders.margaret@canva.com,1-243-871-6150,Sales Representative,Sales,New York,rodriguez.laura@canva.com,Female,American,08/06/1998,28/03/2022,active,FALSE
3086,Joseph,Evans,evans.joseph@canva.com,1-780-319-2778,Sales Manager Strategic Accounts - New York,Sales,New York,lewis.dorothy@canva.com,Male,American,02/12/1986,22/03/2022,active,FALSE
3087,Sandra,Gomez,gomez.sandra@canva.com,1-644-353-1584,Sales Representative,Sales,New York,evans.joseph@canva.com,Male,American,24/05/1995,02/06/2018,active,FALSE
3088,Jessica,Lopez,lopez.jessica@canva.com,1-920-600-5141,Sales Representative,Sales,New York,evans.joseph@canva.com,Female,American,21/12/1995,19/03/2021,active,FALSE
3089,Amanda,Clark,clark.amanda@canva.com,1-867-901-9847,Sales Representative,Sales,New York,evans.joseph@canva.com,Female,American,01/09/1972,24/11/2020,active,FALSE
3090,Mary,Edwards,edwards.mary@canva.com,1-519-421-7334,Sales Representative,Sales,New York,evans.joseph@canva.com,Male,American,14/12/1991,28/03/2022,active,FALSE
3091,Kimberly,Brown,brown.kimberly@canva.com,1-492-233-6756,Sales Representative,Sales,New York,evans.joseph@canva.com,Male,American,06/01/1988,11/06/2020,active,FALSE
3092,Linda,Lee,lee.linda@canva.com,1-510-853-4732,Sales Representative,Sales,New York,evans.joseph@canva.com,Female,American,28/05/1972,03/03/2019,active,FALSE
3093,Edward,Cox,cox.edward@canva.com,1-211-457-2377,Sales Representative,Sales,New York,evans.joseph@canva.com,Female,American,14/08/1977,08/07/2024,active,FALSE
3094,Jacob,Chavez,chavez.jacob@canva.com,1-691-886-2350,Sales Representative,Sales,New York,evans.joseph@canva.com,Female,American,19/10/1974,24/01/2018,active,FALSE
3095,Jonathan,Ruiz,ruiz.jonathan@canva.com,1-918-934-9544,Sales Representative,Sales,New York,evans.joseph@canva.com,Male,American,22/03/1981,07/04/2018,active,FALSE
3096,Gary,James,james.gary@canva.com,1-239-802-5186,Sales Representative,Sales,New York,evans.joseph@canva.com,Male,American,05/05/1982,23/05/2022,active,FALSE
3097,Joseph,Anderson,anderson.joseph@canva.com,1-202-298-4775,Sales Representative,Sales,New York,evans.joseph@canva.com,Female,American,11/04/1994,09/05/2022,active,FALSE
3098,Kathleen,Taylor,taylor.kathleen@canva.com,1-981-393-9931,Sales Representative,Sales,New York,evans.joseph@canva.com,Male,American,07/05/1984,18/09/2021,active,FALSE
3099,Sharon,Williams,williams.sharon@canva.com,1-372-271-1264,Sales Manager Inside Sales - New York,Sales,New York,lewis.dorothy@canva.com,Male,American,09/07/1988,03/05/2024,active,FALSE
3100,Laura,Gutierrez,gutierrez.laura@canva.com,1-847-728-5839,Sales Representative,Sales,New York,williams.sharon@canva.com,Male,American,26/04/1995,21/05/2020,active,FALSE
3101,Kenneth,Moore,moore.kenneth@canva.com,1-216-496-8074,Sales Representative,Sales,New York,williams.sharon@canva.com,Female,American,25/05/1981,27/06/2021,active,FALSE
3102,Janet,Kelly,kelly.janet@canva.com,1-930-675-6770,Sales Representative,Sales,New York,williams.sharon@canva.com,Male,American,07/02/1970,22/12/2022,active,FALSE
3103,Michelle,Gonzalez,gonzalez.michelle@canva.com,1-324-870-9127,Sales Representative,Sales,New York,williams.sharon@canva.com,Male,American,18/05/1985,20/01/2018,active,FALSE
3104,Sharon,Collins,collins.sharon@canva.com,1-201-281-5142,Sales Representative,Sales,New York,williams.sharon@canva.com,Male,American,09/03/1987,18/11/2024,active,FALSE
3105,Christopher,Ramos,ramos.christopher@canva.com,1-384-893-3169,Sales Representative,Sales,New York,williams.sharon@canva.com,Female,American,01/06/1982,02/09/2019,active,FALSE
3106,Ruth,Rodriguez,rodriguez.ruth@canva.com,1-243-424-4917,Sales Representative,Sales,New York,williams.sharon@canva.com,Male,American,14/06/1970,09/09/2023,active,FALSE
3107,Donald,Sanchez,sanchez.donald@canva.com,1-949-988-1201,Sales Representative,Sales,New York,williams.sharon@canva.com,Female,American,09/07/1991,24/01/2022,active,FALSE
3108,William,Peterson,peterson.william@canva.com,1-244-290-3720,Sales Representative,Sales,New York,williams.sharon@canva.com,Male,American,16/12/1983,25/07/2021,active,FALSE
3109,Christopher,Sanchez,sanchez.christopher@canva.com,1-623-752-2870,Sales Representative,Sales,New York,williams.sharon@canva.com,Female,American,24/10/1997,18/03/2020,active,FALSE
3110,Raymond,Torres,torres.raymond@canva.com,1-951-996-5006,Sales Representative,Sales,New York,williams.sharon@canva.com,Female,American,07/12/1989,24/03/2021,active,FALSE
3111,Samantha,Edwards,edwards.samantha@canva.com,1-763-482-6169,Sales Representative,Sales,New York,williams.sharon@canva.com,Female,American,28/02/1999,02/01/2020,active,FALSE
3112,Jonathan,Moore,moore.jonathan@canva.com,1-981-651-4527,VP Finance - New York,Finance,New York,ward.mark@canva.com,Female,American,07/09/1987,17/05/2023,active,FALSE
3113,Mary,Thomas,thomas.mary@canva.com,1-736-860-5419,Accounting Manager - New York,Finance,New York,moore.jonathan@canva.com,Female,American,15/12/1996,13/08/2023,active,FALSE
3114,Ashley,Phillips,phillips.ashley@canva.com,1-543-890-1161,Finance Analyst,Finance,New York,thomas.mary@canva.com,Male,American,11/07/1999,24/02/2018,active,FALSE
3115,Mary,Baker,baker.mary@canva.com,1-575-554-1724,Finance Analyst,Finance,New York,thomas.mary@canva.com,Male,American,03/11/1997,27/11/2019,active,FALSE
3116,Nicole,Long,long.nicole@canva.com,1-247-420-6210,Finance Analyst,Finance,New York,thomas.mary@canva.com,Male,American,21/12/1979,12/01/2021,active,FALSE
3117,Alexander,Gomez,gomez.alexander@canva.com,1-904-985-1367,Finance Analyst,Finance,New York,thomas.mary@canva.com,Female,American,13/01/1975,24/06/2023,active,FALSE
3118,Steven,Davis,davis.steven@canva.com,1-729-556-4829,Finance Analyst,Finance,New York,thomas.mary@canva.com,Female,American,26/01/1992,23/09/2020,active,FALSE
3119,Donald,Hall,hall.donald@canva.com,1-749-727-6918,Finance Analyst,Finance,New York,thomas.mary@canva.com,Male,American,24/09/1971,23/04/2018,active,FALSE
3120,Katherine,Russell,russell.katherine@canva.com,1-525-760-5714,Finance Analyst,Finance,New York,thomas.mary@canva.com,Male,American,06/12/1999,06/04/2021,active,FALSE
3121,Matthew,Carter,carter.matthew@canva.com,1-211-365-5262,Finance Analyst,Finance,New York,thomas.mary@canva.com,Female,American,28/01/1997,24/04/2022,active,FALSE
3122,Betty,Wright,wright.betty@canva.com,1-309-502-4069,Tax Manager - New York,Finance,New York,moore.jonathan@canva.com,Female,American,10/06/1994,07/01/2023,active,FALSE
3123,Robert,Moore,moore.robert@canva.com,1-731-820-8666,Finance Analyst,Finance,New York,wright.betty@canva.com,Female,American,18/07/2001,04/06/2022,active,FALSE
3124,Jason,Gutierrez,gutierrez.jason@canva.com,1-669-605-9576,Finance Analyst,Finance,New York,wright.betty@canva.com,Male,American,07/04/1979,04/05/2020,active,FALSE
3125,Sharon,Kelly,kelly.sharon@canva.com,1-834-276-1716,Finance Analyst,Finance,New York,wright.betty@canva.com,Male,American,19/06/1984,22/10/2022,active,FALSE
3126,Mary,Mitchell,mitchell.mary@canva.com,1-595-688-1416,Finance Analyst,Finance,New York,wright.betty@canva.com,Female,American,23/10/2001,14/11/2024,active,FALSE
3127,Karen,Thompson,thompson.karen@canva.com,1-863-898-2823,Finance Analyst,Finance,New York,wright.betty@canva.com,Male,American,04/02/1990,13/01/2019,active,FALSE
3128,Carolyn,Rivera,rivera.carolyn@canva.com,1-421-916-2389,Finance Analyst,Finance,New York,wright.betty@canva.com,Male,American,22/05/1982,09/04/2022,active,FALSE
3129,Eric,Watson,watson.eric@canva.com,1-758-415-1631,Finance Analyst,Finance,New York,wright.betty@canva.com,Male,American,02/06/1998,27/08/2020,active,FALSE
3130,Jack,Sanchez,sanchez.jack@canva.com,1-933-668-4092,Finance Analyst,Finance,New York,wright.betty@canva.com,Female,American,05/04/1972,05/03/2020,active,FALSE
3131,James,Martinez,martinez.james@canva.com,1-256-640-8019,FP&A Manager - New York,Finance,New York,moore.jonathan@canva.com,Female,American,25/08/2001,27/02/2020,active,FALSE
3132,Samantha,Campbell,campbell.samantha@canva.com,1-640-995-8781,Finance Analyst,Finance,New York,martinez.james@canva.com,Male,American,13/09/1992,06/12/2019,active,FALSE
3133,Andrew,Johnson,johnson.andrew@canva.com,1-482-680-8303,Finance Analyst,Finance,New York,martinez.james@canva.com,Male,American,10/07/1997,26/10/2020,active,FALSE
3134,Kimberly,Diaz,diaz.kimberly@canva.com,1-503-265-2902,Finance Analyst,Finance,New York,martinez.james@canva.com,Female,American,17/01/1998,16/03/2020,active,FALSE
3135,Betty,Baker,baker.betty@canva.com,1-904-256-3286,Finance Analyst,Finance,New York,martinez.james@canva.com,Female,American,16/07/1986,28/02/2024,active,FALSE
3136,Kenneth,Rogers,rogers.kenneth@canva.com,1-767-501-5570,Finance Analyst,Finance,New York,martinez.james@canva.com,Male,American,12/01/1983,01/09/2021,active,FALSE
3137,Melissa,Watson,watson.melissa@canva.com,1-231-792-4147,Finance Analyst,Finance,New York,martinez.james@canva.com,Male,American,11/07/1999,19/04/2022,active,FALSE
3138,Nicholas,Cruz,cruz.nicholas@canva.com,1-251-860-4520,Finance Analyst,Finance,New York,martinez.james@canva.com,Female,American,12/12/1991,25/09/2019,active,FALSE
3139,Nicholas,Allen,allen.nicholas@canva.com,1-635-735-5794,Finance Analyst,Finance,New York,martinez.james@canva.com,Male,American,05/01/1977,22/09/2019,active,FALSE
3140,Debra,Anderson,anderson.debra@canva.com,1-616-622-8777,Audit Manager - New York,Finance,New York,moore.jonathan@canva.com,Male,American,01/04/1978,26/05/2022,active,FALSE
3141,Richard,Cox,cox.richard@canva.com,1-895-968-6441,Finance Analyst,Finance,New York,anderson.debra@canva.com,Male,American,28/04/1987,24/07/2021,active,FALSE
3142,Anna,Wright,wright.anna@canva.com,1-873-676-4144,Finance Analyst,Finance,New York,anderson.debra@canva.com,Female,American,03/07/1986,13/05/2019,active,FALSE
3143,Brian,Foster,foster.brian@canva.com,1-566-282-9998,Finance Analyst,Finance,New York,anderson.debra@canva.com,Male,American,13/03/1977,04/12/2020,active,FALSE
3144,Timothy,Price,price.timothy@canva.com,1-896-425-6130,Finance Analyst,Finance,New York,anderson.debra@canva.com,Male,American,25/11/1990,03/12/2024,active,FALSE
3145,Dorothy,Ramos,ramos.dorothy@canva.com,1-973-286-8383,Finance Analyst,Finance,New York,anderson.debra@canva.com,Female,American,13/05/1973,16/08/2023,active,FALSE
3146,Debra,Edwards,edwards.debra@canva.com,1-346-248-8736,Finance Analyst,Finance,New York,anderson.debra@canva.com,Male,American,04/05/1970,01/10/2024,active,FALSE
3147,Jack,Chavez,chavez.jack@canva.com,1-405-712-7006,Finance Analyst,Finance,New York,anderson.debra@canva.com,Female,American,03/05/1982,27/10/2022,active,FALSE
3148,Laura,Robinson,robinson.laura@canva.com,1-481-903-5266,Finance Analyst,Finance,New York,anderson.debra@canva.com,Male,American,28/02/1984,19/06/2021,active,FALSE
3149,Jason,Foster,foster.jason@canva.com,1-384-552-9001,VP Marketing - New York,Marketing,New York,perry.brian@canva.com,Female,American,25/08/1977,25/09/2024,active,FALSE
3150,Kevin,Ward,ward.kevin@canva.com,1-685-690-2281,Marketing Manager Content - New York,Marketing,New York,foster.jason@canva.com,Female,American,16/12/1985,28/04/2023,active,FALSE
3151,Patrick,Ward,ward.patrick@canva.com,1-326-511-8643,Marketing Specialist,Marketing,New York,ward.kevin@canva.com,Male,American,12/10/1999,05/01/2022,active,FALSE
3152,George,Howard,howard.george@canva.com,1-314-799-5809,Marketing Specialist,Marketing,New York,ward.kevin@canva.com,Female,American,28/04/1991,15/01/2018,active,FALSE
3153,Samantha,Jenkins,jenkins.samantha@canva.com,1-302-237-1072,Marketing Specialist,Marketing,New York,ward.kevin@canva.com,Female,American,25/09/1998,18/06/2020,active,FALSE
3154,Brandon,Wright,wright.brandon@canva.com,1-657-899-1665,Marketing Specialist,Marketing,New York,ward.kevin@canva.com,Male,American,15/03/1972,28/06/2024,active,FALSE
3155,Brian,Green,green.brian@canva.com,1-461-938-3651,Marketing Specialist,Marketing,New York,ward.kevin@canva.com,Male,American,19/10/1971,15/09/2019,active,FALSE
3156,Dennis,Perry,perry.dennis@canva.com,1-433-282-9823,Marketing Specialist,Marketing,New York,ward.kevin@canva.com,Female,American,06/06/1995,20/07/2023,active,FALSE
3157,Samuel,Ruiz,ruiz.samuel@canva.com,1-648-784-4805,Marketing Specialist,Marketing,New York,ward.kevin@canva.com,Male,American,19/08/1998,20/12/2019,active,FALSE
3158,Carol,Foster,foster.carol@canva.com,1-396-258-4731,Marketing Specialist,Marketing,New York,ward.kevin@canva.com,Male,American,09/01/1992,14/03/2018,active,FALSE
3159,Angela,Davis,davis.angela@canva.com,1-352-211-2436,Marketing Manager Digital - New York,Marketing,New York,foster.jason@canva.com,Female,American,12/09/1984,15/03/2020,active,FALSE
