Employee ID,First Name,Last Name,Email,Phone Number,Job Title,Department,Location,Manager Email,Gender,Nationality,Birth Date,Hire Date,Status,Is Admin
1063,Dorothy,Nelson,nelson.dorothy@canva.com,87012341245,HR Coordinator,Human Resources,Tokyo,perez.barbara@canva.com,Female,Japan,24/07/2000,20/12/2022,Active,No
1064,Barbara,Williams,williams.barbara@canva.com,87012341246,HR Coordinator,Human Resources,Tokyo,perez.barbara@canva.com,Male,Japan,16/12/1991,23/02/2017,Active,No
1065,Sarah,Wilson,wilson.sarah@canva.com,87012341247,HR Coordinator,Human Resources,Tokyo,perez.barbara@canva.com,Female,Japan,07/05/1981,28/08/2013,Active,No
1066,Sandra,Green,green.sandra@canva.com,87012341248,HR Coordinator,Human Resources,Tokyo,perez.barbara@canva.com,Male,Japan,16/03/1980,16/10/2022,Active,No
1069,George,Thompson,thompson.george@canva.com,87012341249,Finance Director - Tokyo,Finance,Tokyo,lee.thomas@canva.com,Female,Japan,11/08/1979,22/04/2021,Active,No
1122,Charles,Williams,williams.charles@canva.com,87012341250,Finance Manager,Finance,Tokyo,thompson.george@canva.com,Male,Japan,10/01/1990,08/12/2024,Active,No
1123,Margaret,White,white.margaret@canva.com,87012341251,Finance Manager,Finance,Tokyo,thompson.george@canva.com,Female,Japan,18/02/1986,13/07/2014,Active,No
1124,William,Gonzalez,gonzalez.william@canva.com,87012341252,Senior Accountant,Finance,Tokyo,thompson.george@canva.com,Male,Japan,07/07/1990,09/06/2016,Active,No
1125,Brian,Jones,jones.brian@canva.com,87012341253,Senior Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,17/11/1990,23/02/2021,Active,No
1126,Dorothy,Roberts,roberts.dorothy@canva.com,87012341254,Senior Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,20/07/1997,04/03/2024,Active,No
1127,Nancy,Gonzalez,gonzalez.nancy@canva.com,87012341255,Senior Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,16/01/1985,14/01/2016,Active,No
1128,Matthew,Lee,lee.matthew@canva.com,87012341256,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,25/12/1981,08/05/2017,Active,No
1129,Nancy,Scott,scott.nancy@canva.com,87012341257,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,27/03/1985,05/01/2016,Active,No
1130,Richard,Nguyen,nguyen.richard@canva.com,87012341258,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,24/07/1982,21/07/2022,Active,No
1131,Melissa,Davis,davis.melissa@canva.com,87012341259,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,09/01/1993,25/08/2023,Active,No
1132,Karen,White,white.karen@canva.com,87012341260,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,17/07/1995,23/04/2017,Active,No
1133,Daniel,Brown,brown.daniel@canva.com,87012341261,Accountant,Finance,Tokyo,thompson.george@canva.com,Male,Japan,10/02/1981,04/02/2011,Active,No
1134,Michael,Hernandez,hernandez.michael@canva.com,87012341262,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,12/06/1998,18/08/2021,Active,No
1135,Robert,Smith,smith.robert@canva.com,87012341263,Accountant,Finance,Tokyo,thompson.george@canva.com,Female,Japan,14/03/2000,22/05/2022,Active,No
1138,Anthony,Johnson,johnson.anthony@canva.com,87012341264,Marketing Director - Tokyo,Marketing,Tokyo,williams.deborah@canva.com,Female,Japan,07/07/1990,01/03/2016,Active,No
1201,Steven,Green,green.steven@canva.com,87012341265,Marketing Manager,Marketing,Tokyo,johnson.anthony@canva.com,Male,Japan,23/09/1987,03/02/2012,Active,No
1202,Sandra,Roberts,roberts.sandra@canva.com,87012341266,Marketing Manager,Marketing,Tokyo,johnson.anthony@canva.com,Male,Japan,15/04/1991,22/10/2023,Active,No
1203,Betty,Campbell,campbell.betty@canva.com,87012341267,Marketing Manager,Marketing,Tokyo,johnson.anthony@canva.com,Female,Japan,15/07/1984,07/06/2021,Active,No
1204,Donald,Thomas,thomas.donald@canva.com,87012341268,Senior Marketing Specialist,Marketing,Tokyo,johnson.anthony@canva.com,Male,Japan,20/03/1993,05/01/2018,Active,No
1205,Karen,Jackson,jackson.karen@canva.com,87012341269,Senior Marketing Specialist,Marketing,Tokyo,johnson.anthony@canva.com,Male,Japan,25/09/1990,19/01/2016,Active,No
1206,Michael,Wright,wright.michael@canva.com,87012341270,Senior Marketing Specialist,Marketing,Tokyo,johnson.anthony@canva.com,Male,Japan,28/08/1985,12/11/2016,Active,No
1207,Elizabeth,Roberts,roberts.elizabeth@canva.com,87012341271,Senior Marketing Specialist,Marketing,Tokyo,johnson.anthony@canva.com,Male,Japan,28/11/1991,11/06/2022,Active,No
1208,John,Campbell,campbell.john@canva.com,87012341272,Marketing Specialist,Marketing,Tokyo,johnson.anthony@canva.com,Female,Japan,26/03/1994,19/12/2024,Active,No
1209,David,Flores,flores.david@canva.com,87012341273,Marketing Specialist,Marketing,Tokyo,johnson.anthony@canva.com,Male,Japan,11/06/2000,19/07/2024,Active,No
1210,Karen,Hill,hill.karen@canva.com,87012341274,Marketing Specialist,Marketing,Tokyo,johnson.anthony@canva.com,Male,Japan,03/01/1995,08/03/2019,Active,No
1211,Patricia,Martinez,martinez.patricia@canva.com,87012341275,Marketing Specialist,Marketing,Tokyo,johnson.anthony@canva.com,Male,Japan,27/05/1996,22/09/2022,Active,No
1212,Mary,Clark,clark.mary@canva.com,87012341276,Marketing Specialist,Marketing,Tokyo,johnson.anthony@canva.com,Male,Japan,19/05/1997,13/12/2019,Active,No
1213,Karen,Taylor,taylor.karen@canva.com,87012341277,Marketing Specialist,Marketing,Tokyo,johnson.anthony@canva.com,Male,Japan,15/05/1993,02/11/2015,Active,No
1214,Richard,Lewis,lewis.richard@canva.com,87012341278,Marketing Specialist,Marketing,Tokyo,johnson.anthony@canva.com,Female,Japan,07/06/1990,19/12/2012,Active,No
1217,Christopher,Martinez,martinez.christopher@canva.com,87012341279,Vice President of Sales - Tokyo,Sales,Tokyo,davis.susan@canva.com,Male,Japan,12/09/1993,23/09/2018,Active,No
1220,David,Johnson,johnson.david@canva.com,87012341280,Sales Director,Sales,Tokyo,martinez.christopher@canva.com,Male,Japan,03/07/1984,01/03/2016,Active,No
1332,Anthony,Torres,torres.anthony@canva.com,87012341281,Sales Manager,Sales,Tokyo,johnson.david@canva.com,Female,Japan,13/12/1984,24/12/2012,Active,No
1333,Betty,Martinez,martinez.betty@canva.com,87012341282,Sales Manager,Sales,Tokyo,johnson.david@canva.com,Male,Japan,26/12/1980,13/08/2024,Active,No
1334,Steven,Martinez,martinez.steven@canva.com,87012341283,Sales Manager,Sales,Tokyo,johnson.david@canva.com,Male,Japan,26/05/1982,11/09/2010,Active,No
1335,Amanda,Moore,moore.amanda@canva.com,87012341284,Sales Manager,Sales,Tokyo,johnson.david@canva.com,Male,Japan,07/12/1987,26/01/2015,Active,No
1336,Brian,Johnson,johnson.brian@canva.com,87012341285,Sales Manager,Sales,Tokyo,johnson.david@canva.com,Female,Japan,26/09/1982,27/01/2014,Active,No
1337,Paul,Harris,harris.paul@canva.com,87012341286,Sales Manager,Sales,Tokyo,johnson.david@canva.com,Female,Japan,04/04/1985,20/01/2018,Active,No
1338,Susan,Adams,adams.susan@canva.com,87012341287,Account Executive,Sales,Tokyo,johnson.david@canva.com,Male,Japan,17/12/1993,28/01/2019,Active,No
1339,Emily,Hill,hill.emily@canva.com,87012341288,Account Executive,Sales,Tokyo,johnson.david@canva.com,Male,Japan,23/07/1992,19/11/2014,Active,No
1340,Steven,Torres,torres.steven@canva.com,87012341289,Account Executive,Sales,Tokyo,johnson.david@canva.com,Female,Japan,04/08/1993,17/09/2017,Active,No
1341,Andrew,Young,young.andrew@canva.com,87012341290,Account Executive,Sales,Tokyo,johnson.david@canva.com,Male,Japan,23/06/2000,10/02/2022,Active,No
1342,Charles,Rodriguez,rodriguez.charles@canva.com,87012341291,Account Executive,Sales,Tokyo,johnson.david@canva.com,Male,Japan,17/02/2001,10/06/2023,Active,No
1343,David,Robinson,robinson.david@canva.com,87012341292,Account Executive,Sales,Tokyo,johnson.david@canva.com,Male,Japan,18/04/1997,06/05/2022,Active,No
1344,Brian,Lopez,lopez.brian@canva.com,87012341293,Account Executive,Sales,Tokyo,johnson.david@canva.com,Male,Japan,05/10/1999,09/05/2024,Active,No
1345,Lisa,Moore,moore.lisa@canva.com,87012341294,Account Executive,Sales,Tokyo,johnson.david@canva.com,Female,Japan,01/01/1997,22/11/2021,Active,No
1346,David,Allen,allen.david@canva.com,87012341295,Account Executive,Sales,Tokyo,johnson.david@canva.com,Male,Japan,22/10/1995,11/06/2021,Active,No
1347,Linda,Brown,brown.linda@canva.com,87012341296,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Male,Japan,01/07/1998,20/04/2023,Active,No
1348,Susan,Johnson,johnson.susan@canva.com,87012341297,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Female,Japan,25/07/1993,09/02/2019,Active,No
1349,Deborah,White,white.deborah@canva.com,87012341298,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Female,Japan,17/11/1999,16/06/2023,Active,No
1350,Mary,Nguyen,nguyen.mary@canva.com,87012341299,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Male,Japan,25/03/1998,15/09/2023,Active,No
1351,Daniel,Jones,jones.daniel@canva.com,87012341300,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Male,Japan,05/04/1996,02/12/2018,Active,No
1352,Jessica,Torres,torres.jessica@canva.com,87012341301,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Female,Japan,13/01/2000,27/05/2023,Active,No
1353,Andrew,Ramirez,ramirez.andrew@canva.com,87012341302,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Male,Japan,06/12/1994,23/09/2022,Active,No
1354,Robert,Clark,clark.robert@canva.com,87012341303,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Male,Japan,18/10/1999,16/06/2021,Active,No
1355,Barbara,Taylor,taylor.barbara@canva.com,87012341304,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Female,Japan,18/02/1992,17/03/2015,Active,No
1356,Thomas,Thomas,thomas.thomas@canva.com,87012341305,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Female,Japan,09/10/1997,17/04/2022,Active,No
1357,Mark,Hernandez,hernandez.mark@canva.com,87012341306,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Female,Japan,12/09/1998,07/06/2020,Active,No
1358,Melissa,Ramirez,ramirez.melissa@canva.com,87012341307,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Female,Japan,28/11/1991,11/08/2023,Active,No
1359,Joshua,Rivera,rivera.joshua@canva.com,87012341308,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Male,Japan,15/02/1990,02/05/2014,Active,No
1360,Joshua,Perez,perez.joshua@canva.com,87012341309,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Male,Japan,11/05/1994,02/04/2019,Active,No
1361,Sarah,Mitchell,mitchell.sarah@canva.com,87012341310,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Female,Japan,18/09/1991,07/06/2022,Active,No
1362,Deborah,Sanchez,sanchez.deborah@canva.com,87012341311,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Male,Japan,18/08/1992,15/01/2018,Active,No
1363,William,Torres,torres.william@canva.com,87012341312,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Male,Japan,17/02/1990,28/03/2024,Active,No
1364,Paul,Rivera,rivera.paul@canva.com,87012341313,Sales Associate,Sales,Tokyo,johnson.david@canva.com,Female,Japan,08/08/2000,26/03/2024,Active,No
1008,Donna,Hall,hall.donna@canva.com,9.71544E+11,Vice President of Human Resources - Dubai,Human Resources,Dubai,williams.carol@canva.com,Female,UAE,24/03/2001,17/10/2024,Active,Yes
1013,Jennifer,Lewis,lewis.jennifer@canva.com,9.71544E+11,Recruitment Manager,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,09/03/1981,27/06/2011,Active,Yes
1014,Melissa,White,white.melissa@canva.com,9.71544E+11,Compensation & Benefits Manager,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,06/02/1995,19/12/2022,Active,No
1015,Jessica,Robinson,robinson.jessica@canva.com,9.71544E+11,Learning & Development Manager,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,22/01/1995,07/03/2021,Active,No
1040,Kevin,Rodriguez,rodriguez.kevin@canva.com,9.71544E+11,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,18/07/1994,13/11/2022,Active,No
1041,James,Carter,carter.james@canva.com,9.71544E+11,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,17/02/1996,04/01/2021,Active,No
1042,Lisa,Wright,wright.lisa@canva.com,9.71544E+11,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,10/12/1998,13/08/2020,Active,No
1043,Michelle,Harris,harris.michelle@canva.com,9.71544E+11,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,10/06/1998,03/05/2021,Active,No
1044,Brian,Nelson,nelson.brian@canva.com,9.71544E+11,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,17/04/1992,07/07/2015,Active,No
1045,Mary,Ramirez,ramirez.mary@canva.com,9.71544E+11,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,04/08/1995,19/10/2020,Active,No
1046,Melissa,Martinez,martinez.melissa@canva.com,9.71544E+11,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,15/04/1998,13/01/2020,Active,No
1047,Barbara,Miller,miller.barbara@canva.com,9.71544E+11,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,28/12/1997,22/12/2019,Active,No
1048,Lisa,Harris,harris.lisa@canva.com,9.71544E+11,HR Specialist,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,22/12/1996,13/01/2024,Active,No
1049,Susan,Wright,wright.susan@canva.com,9.71544E+11,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,13/03/1996,01/12/2018,Active,No
1050,Daniel,Lee,lee.daniel@canva.com,9.71544E+11,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,14/01/1981,15/07/2016,Active,No
1051,James,Torres,torres.james@canva.com,9.71544E+11,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,28/07/1983,04/11/2023,Active,No
1052,James,Johnson,johnson.james@canva.com,9.71544E+11,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,19/12/1980,17/08/2022,Active,No
1053,Elizabeth,Martin,martin.elizabeth@canva.com,9.71544E+11,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,07/11/1989,10/01/2022,Active,No
1054,Carol,Lee,lee.carol@canva.com,9.71544E+11,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Female,UAE,24/03/1987,04/12/2020,Active,No
1055,Sarah,Martin,martin.sarah@canva.com,9.71544E+11,HR Coordinator,Human Resources,Dubai,hall.donna@canva.com,Male,UAE,24/10/1992,20/07/2021,Active,No
1068,Steven,Smith,smith.steven@canva.com,9.71544E+11,Finance Director - Dubai,Finance,Dubai,lee.thomas@canva.com,Male,UAE,02/02/1982,24/11/2023,Active,No
1103,Daniel,Davis,davis.daniel@canva.com,9.71544E+11,Finance Manager,Finance,Dubai,smith.steven@canva.com,Male,UAE,21/12/1982,22/07/2019,Active,No
1104,Donald,Moore,moore.donald@canva.com,9.71544E+11,Finance Manager,Finance,Dubai,smith.steven@canva.com,Female,UAE,20/08/1988,13/09/2022,Active,No
1105,Amanda,Smith,smith.amanda@canva.com,9.71544E+11,Finance Manager,Finance,Dubai,smith.steven@canva.com,Male,UAE,18/08/1983,14/03/2022,Active,No
1106,Patricia,Johnson,johnson.patricia@canva.com,9.71544E+11,Senior Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,12/03/1994,17/06/2019,Active,No
1107,Christopher,Thomas,thomas.christopher@canva.com,9.71544E+11,Senior Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,01/11/1997,27/12/2023,Active,No
1108,Mary,Hernandez,hernandez.mary@canva.com,9.71544E+11,Senior Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,11/04/1996,03/12/2022,Active,No
1109,Jessica,Thompson,thompson.jessica@canva.com,9.71544E+11,Senior Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,22/10/1997,25/08/2023,Active,No
1110,David,Mitchell,mitchell.david@canva.com,9.71544E+11,Senior Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,26/05/1991,06/12/2015,Active,No
1111,Mark,Green,green.mark@canva.com,9.71544E+11,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,15/07/1987,08/01/2014,Active,No
1112,William,Hall,hall.william@canva.com,9.71544E+11,Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,14/11/1990,01/10/2021,Active,No
1113,Sarah,Baker,baker.sarah@canva.com,9.71544E+11,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,15/06/1993,08/07/2017,Active,No
1114,Brian,Martinez,martinez.brian@canva.com,9.71544E+11,Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,05/09/1987,12/04/2018,Active,No
1115,Karen,Davis,davis.karen@canva.com,9.71544E+11,Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,28/05/1985,03/08/2016,Active,No
1116,Robert,Perez,perez.robert@canva.com,9.71544E+11,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,05/12/1997,11/03/2024,Active,No
1117,George,Anderson,anderson.george@canva.com,9.71544E+11,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,26/10/2001,22/06/2024,Active,No
1118,Sandra,Perez,perez.sandra@canva.com,9.71544E+11,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,16/03/1996,15/08/2018,Active,No
1119,Jennifer,Garcia,garcia.jennifer@canva.com,9.71544E+11,Accountant,Finance,Dubai,smith.steven@canva.com,Female,UAE,07/09/1980,13/01/2024,Active,No
1120,David,Ramirez,ramirez.david@canva.com,9.71544E+11,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,19/07/1983,04/07/2016,Active,No
1121,George,Clark,clark.george@canva.com,9.71544E+11,Accountant,Finance,Dubai,smith.steven@canva.com,Male,UAE,12/06/1994,16/06/2019,Active,No
1137,Kenneth,Mitchell,mitchell.kenneth@canva.com,9.71544E+11,Marketing Director - Dubai,Marketing,Dubai,williams.deborah@canva.com,Male,UAE,17/04/1988,24/10/2018,Active,No
1177,Deborah,Robinson,robinson.deborah@canva.com,9.71544E+11,Marketing Manager,Marketing,Dubai,mitchell.kenneth@canva.com,Male,UAE,20/11/1992,09/06/2016,Active,No
1178,Mark,Campbell,campbell.mark@canva.com,9.71544E+11,Marketing Manager,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,16/04/1988,10/10/2024,Active,No
1179,Ashley,Jackson,jackson.ashley@canva.com,9.71544E+11,Marketing Manager,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,07/08/1994,08/11/2021,Active,No
1180,Barbara,Young,young.barbara@canva.com,9.71544E+11,Marketing Manager,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,26/01/1988,06/02/2024,Active,No
1181,Kevin,Green,green.kevin@canva.com,9.71544E+11,Marketing Manager,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,08/02/1985,17/04/2011,Active,No
1182,James,Campbell,campbell.james@canva.com,9.71544E+11,Marketing Manager,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,14/11/1993,04/08/2017,Active,No
1183,John,Thomas,thomas.john@canva.com,9.71544E+11,Senior Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Male,UAE,25/01/1992,28/07/2016,Active,No
1184,Joseph,Johnson,johnson.joseph@canva.com,9.71544E+11,Senior Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,01/03/1986,19/05/2018,Active,No
1185,Nancy,Walker,walker.nancy@canva.com,9.71544E+11,Senior Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,24/06/1987,22/01/2010,Active,No
1186,Susan,Hall,hall.susan@canva.com,9.71544E+11,Senior Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,14/04/1995,21/09/2018,Active,No
1187,Kevin,Thomas,thomas.kevin@canva.com,9.71544E+11,Senior Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,10/07/1988,14/07/2017,Active,No
1188,Dorothy,Lee,lee.dorothy@canva.com,9.71544E+11,Senior Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Male,UAE,07/07/1987,07/03/2014,Active,No
1189,John,Wright,wright.john@canva.com,9.71544E+11,Senior Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Male,UAE,26/08/1990,27/08/2015,Active,No
1190,Barbara,Walker,walker.barbara@canva.com,9.71544E+11,Senior Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Male,UAE,11/12/1985,07/03/2019,Active,No
1191,Dorothy,Miller,miller.dorothy@canva.com,9.71544E+11,Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Male,UAE,02/05/1992,05/02/2023,Active,No
1192,Richard,Brown,brown.richard@canva.com,9.71544E+11,Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Male,UAE,05/04/1994,01/04/2021,Active,No
1193,Joshua,Roberts,roberts.joshua@canva.com,9.71544E+11,Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Male,UAE,01/08/1995,07/10/2017,Active,No
1194,Mark,Nguyen,nguyen.mark@canva.com,9.71544E+11,Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,21/08/1993,24/11/2021,Active,No
1195,Kenneth,Garcia,garcia.kenneth@canva.com,9.71544E+11,Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Male,UAE,19/02/1996,08/08/2020,Active,No
1196,Thomas,Sanchez,sanchez.thomas@canva.com,9.71544E+11,Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Male,UAE,28/01/1997,22/10/2022,Active,No
1197,George,Adams,adams.george@canva.com,9.71544E+11,Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,28/12/1997,14/02/2022,Active,No
1198,Susan,Rodriguez,rodriguez.susan@canva.com,9.71544E+11,Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Male,UAE,04/08/1996,28/08/2020,Active,No
1199,Amanda,Campbell,campbell.amanda@canva.com,9.71544E+11,Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,28/02/1992,14/01/2017,Active,No
1200,James,Martin,martin.james@canva.com,9.71544E+11,Marketing Specialist,Marketing,Dubai,mitchell.kenneth@canva.com,Female,UAE,15/12/2001,21/11/2024,Active,No
1216,Kimberly,Allen,allen.kimberly@canva.com,9.71544E+11,Vice President of Sales - Dubai,Sales,Dubai,davis.susan@canva.com,Male,UAE,05/12/1989,20/06/2024,Active,No
1219,Mark,Lopez,lopez.mark@canva.com,9.71544E+11,Sales Director,Sales,Dubai,allen.kimberly@canva.com,Female,UAE,22/08/1986,14/12/2017,Active,No
1279,Emily,Flores,flores.emily@canva.com,9.71544E+11,Sales Manager,Sales,Dubai,lopez.mark@canva.com,Female,UAE,08/09/1990,25/09/2016,Active,No
1280,Betty,Nelson,nelson.betty@canva.com,9.71544E+11,Sales Manager,Sales,Dubai,lopez.mark@canva.com,Male,UAE,21/07/1980,05/10/2011,Active,No
1281,John,Perez,perez.john@canva.com,9.71544E+11,Sales Manager,Sales,Dubai,lopez.mark@canva.com,Male,UAE,08/10/1986,14/04/2015,Active,No
1282,Daniel,Rivera,rivera.daniel@canva.com,9.71544E+11,Sales Manager,Sales,Dubai,lopez.mark@canva.com,Female,UAE,06/04/1985,03/02/2022,Active,No
1283,William,Clark,clark.william@canva.com,9.71544E+11,Sales Manager,Sales,Dubai,lopez.mark@canva.com,Female,UAE,18/03/1984,04/07/2010,Active,No
1284,George,Rivera,rivera.george@canva.com,9.71544E+11,Sales Manager,Sales,Dubai,lopez.mark@canva.com,Female,UAE,16/03/1988,03/08/2021,Active,No
1285,George,Green,green.george@canva.com,9.71544E+11,Sales Manager,Sales,Dubai,lopez.mark@canva.com,Male,UAE,09/02/1994,01/07/2016,Active,No
1286,Betty,Moore,moore.betty@canva.com,9.71544E+11,Sales Manager,Sales,Dubai,lopez.mark@canva.com,Male,UAE,06/01/1984,01/01/2010,Active,No
1287,Deborah,Flores,flores.deborah@canva.com,9.71544E+11,Sales Manager,Sales,Dubai,lopez.mark@canva.com,Female,UAE,12/01/1992,16/10/2016,Active,No
1288,Donald,Carter,carter.donald@canva.com,9.71544E+11,Sales Manager,Sales,Dubai,lopez.mark@canva.com,Female,UAE,25/04/1995,17/02/2019,Active,No
1289,Paul,Clark,clark.paul@canva.com,9.71544E+11,Account Executive,Sales,Dubai,lopez.mark@canva.com,Female,UAE,09/07/1994,10/10/2023,Active,No
1290,Robert,Robinson,robinson.robert@canva.com,9.71544E+11,Account Executive,Sales,Dubai,lopez.mark@canva.com,Male,UAE,17/02/1995,28/12/2019,Active,No
1291,Lisa,Thomas,thomas.lisa@canva.com,9.71544E+11,Account Executive,Sales,Dubai,lopez.mark@canva.com,Male,UAE,16/11/2001,22/02/2023,Active,No
